best_ind,error_type,method,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time
"[1.654094950377078, 15.099741677581546, 0.6490557681699187, 1.6463692501471434, 4.076331057084516, 0.4817239113663455, 3.124740425049349, 22.496350116869802, 0.5332854457833761, 3.1582617527936354, 21.39109563208014, 0.46783121823163365, 2.753403645745598, 20.29145801540858, 0.4801512945671679, 7.220368829093101, 0.23834044886220218, 13.93640052132625, 1.4736924802227658]",ABS,RK45,5,28.51872732518836,2.3094524042374274,0.02133428162975214,0.11407490930075347,3618.955501794815
"[1.535566292999811, 13.947605368032166, 0.6858071299290105, 2.0284161601286232, 19.184759147629258, 0.5692833288109775, 3.190440878562443, 7.402561467201651, 0.42880186573152435, 2.4434557584486316, 19.872060375936826, 0.6220075505227576, 3.2311505906037192, 24.451785892919595, 0.2034678296919945, 16.981137511707118, 0.25024246584320975, 19.79532975970021, 1.7938317574762705]",SQUARED,RK45,5,28.167482528979917,2.2334318496430763,0.019952871308000376,0.11266993011591969,3605.3773686885834
"[1.535566292999811, 13.947605368032166, 0.6858071299290105, 2.0284161601286232, 19.184759147629258, 0.5692833288109775, 3.190440878562443, 7.402561467201651, 0.42880186573152435, 2.4434557584486316, 12.054806192063037, 0.6220075505227576, 3.2311505906037192, 24.451785892919595, 0.2034678296919945, 16.981137511707118, 0.25024246584320975, 19.79532975970021, 1.7938317574762705]",MSE,RK45,5,27.881686849929093,2.2230491476919463,0.019767790052215566,0.11152674739971635,3611.9246509075165
"[1.5031904444199538, 23.24920058122329, 0.7657977261304644, 1.4554393261873946, 7.247078657528655, 0.5992944745228289, 3.4697517192638543, 14.007871022462806, 0.41533104691090883, 3.725903949775252, 27.796075252196644, 0.6164090520506695, 2.8329601135061107, 16.704898262532975, 0.18930283437337414, 19.605691707077227, 0.14628730759171182, 5.914068269137628, 1.97915559482395]",MABS,RK45,5,30.845067395422422,2.522195351371885,0.025445877561927788,0.12338026958168968,3623.455901861191
"[1.467955492190995, 11.819688073585692, 0.7865364463047808, 1.744979091712851, 14.59970713837384, 0.5981175745491824, 2.793655445529858, 24.85172286408004, 0.4127189488872277, 3.141905985403722, 6.067897740278479, 0.506128060246935, 3.69302863852992, 14.956324005125657, 0.2868691982973436, 24.405494198310567, 0.27305073906160726, 2.84289999107086, 1.5349542006940082]",ABS,RK45,6,28.767457432178016,2.398999537909866,0.023020795131567004,0.11506982972871209,3608.9912056922913
"[1.490897061430213, 14.818941919487447, 0.6021995568984657, 2.1689075743831925, 7.500833358630453, 0.5000083897465366, 4.059465415891104, 19.354757369027293, 0.44457329605016205, 2.2830991532949803, 11.31561118467166, 0.5296952554424141, 4.012338319138718, 10.944540140908646, 0.3500324196030422, 19.519166757003735, 0.36384449072947467, 3.7162675517042825, 1.7315784219221804]",SQUARED,RK45,6,28.868165869002436,2.235785735758371,0.019994951424882404,0.11547266347600973,3608.866206407547
"[1.490897061430213, 14.818941919487447, 0.6021995568984657, 2.1689075743831925, 7.500833358630453, 0.5000083897465366, 4.059465415891104, 19.354757369027293, 0.44457329605016205, 2.2830991532949803, 11.31561118467166, 0.5296952554424141, 4.012338319138718, 10.944540140908646, 0.3500324196030422, 19.519166757003735, 0.36384449072947467, 3.7162675517042825, 1.7315784219221804]",MSE,RK45,6,28.868165869002436,2.235785735758371,0.019994951424882404,0.11547266347600973,3614.1470551490784
"[1.1268970816559938, 11.103727862722252, 0.7404591956628576, 2.345627204476054, 19.260213406300565, 0.5229810070528694, 2.2527180962823516, 16.282478178179105, 0.4296925424359922, 3.345759848513005, 15.560440796732372, 0.564103976130492, 3.279545728573591, 9.686902450786231, 0.37937791054518843, 8.278203581421005, 0.24037272847077362, 8.716930317011856, 1.5758351224755578]",MABS,RK45,6,31.504828904502013,2.5358453653353314,0.025722046867570725,0.12601931561800808,3614.55330657959
"[1.7155207649943138, 25.89328141070383, 0.6491867032443546, 2.3901504994797422, 11.816794058986542, 0.5406986141452704, 2.1844397008839374, 3.3831357906512736, 0.4932699686166907, 1.8365794948610512, 3.8761315207121605, 0.4066533594778816, 3.5229998807536616, 16.901849400492587, 0.4071960548266651, 22.77435252397072, 0.3048660715215171, 18.57400448018481, 1.1426942361238694]",SQUARED,RK45,7,27.706769277093564,2.0947393992155985,0.017551732602504505,0.11082707710837422,3603.800055742264
"[1.8259871783163955, 29.892468339581313, 0.7213588152339498, 1.6765829855415408, 3.2116627508590465, 0.47244516558047867, 1.1848706424367441, 7.282208649891925, 0.5273766155565119, 2.7348033739844175, 5.207476188308709, 0.4510871589750568, 4.120352977138859, 26.653127878589565, 0.3266990186623968, 13.190186227969418, 0.7450700301307498, 1.2656983045030366, 0.7297915593233412]",ABS,RK45,7,30.244695929784292,2.3926491098111313,0.022899079050719993,0.12097878371913715,3618.0656790733337
"[1.7155207649943138, 25.89328141070383, 0.6491867032443546, 2.3901504994797422, 11.816794058986542, 0.5406986141452704, 2.1844397008839374, 3.3831357906512736, 0.4932699686166907, 1.8365794948610512, 3.8761315207121605, 0.4066533594778816, 3.5229998807536616, 16.901849400492587, 0.4071960548266651, 22.77435252397072, 0.3048660715215171, 18.57400448018481, 1.1426942361238694]",MSE,RK45,7,27.706769277093564,2.0947393992155985,0.017551732602504505,0.11082707710837422,3612.7531793117523
"[1.1845164040418044, 20.305129102522642, 0.6443681350102792, 2.5889865757831614, 10.140062533241693, 0.5733375041731432, 1.8996281638683399, 9.565935214947723, 0.5564875645443701, 2.811605389586827, 10.161583395167185, 0.43258142350776985, 3.2088510854424204, 17.613563969730386, 0.5138373903170008, 14.825875533652434, 0.30816497657346165, 13.798611647502822, 1.5257773814369213]",MABS,RK45,7,34.653649175092006,2.777405318895942,0.030855921221725882,0.13861459670036805,3605.659428834915
"[1.4669421926204809, 15.717648233349806, 0.7951002979281756, 1.8579922362616377, 11.073051440741505, 0.6415081927110275, 2.27666415149251, 20.939379498723135, 0.3900185246929312, 2.5526564350534917, 4.663186773930249, 0.5243171332277555, 2.949612744469774, 23.537684179496864, 0.2536604922360609, 25.944286067542556, 0.1807257137323992, 11.749538612656828, 1.2148761967033435]",ABS,RK45,8,31.097494882700335,2.5434184102989215,0.02587590883938997,0.12438997953080135,3609.6194684505463
"[1.2879036003260314, 10.499131096187677, 0.702775563968967, 2.128318279388686, 12.380603871399394, 0.5753768713127908, 4.34070323101629, 19.316532693187348, 0.35282469144168505, 0.7356889556777888, 6.778676725759963, 0.6527811878516961, 3.7873832863207415, 29.655986502959223, 0.18746904297281253, 26.800553318447403, 0.2161430827504579, 17.5969804216784, 1.5036373040774942]",SQUARED,RK45,8,28.944096431445576,2.2632477707406884,0.020489161887050772,0.11577638572578232,3604.7757177352905
"[1.535826501373548, 12.357536704851029, 0.7027867456791173, 2.005722651482274, 25.85411107315926, 0.5685165026179428, 4.32177560907378, 12.534548469797228, 0.4092032271025352, 1.883657208535253, 3.272928065872309, 0.5596384449771097, 3.074432118750865, 2.3041078076450976, 0.14596786471715506, 13.448574546661868, 0.16626076841437842, 7.06090796403367, 1.4880992988292392]",MSE,RK45,8,30.43242923374473,2.3904937179729644,0.02285784086267284,0.12172971693497892,3617.4319672584534
"[2.049606102600965, 17.714079968339696, 0.6058568774733486, 2.13300837519075, 8.60684520836275, 0.5338814492589457, 0.6951094527859427, 23.22142688569439, 0.4155545127308129, 4.144641782517001, 19.295060290215865, 0.5964967679449295, 4.139886330418546, 14.23042225411262, 0.3730232617361666, 23.722097562524045, 0.3157531450724963, 20.544766701791453, 1.0054971591515502]",MABS,RK45,8,35.327046677541134,2.9021595648514746,0.0336901205594356,0.14130818671016454,3638.3538382053375
"[1.5788796450392524, 11.898782799129833, 0.6290649098456884, 2.214402789952259, 6.365779622457222, 0.48636030749277104, 2.8273888047901257, 12.904922984896434, 0.4212601439802104, 4.343114970722915, 20.23025404731447, 0.4713242470308485, 4.786766041393854, 20.846953664602825, 0.2538349705628733, 26.488658298081667, 0.5098805763890304, 3.6763743972581295, 1.1523543530370144]",ABS,RK45,9,29.09649274956666,2.4408151417507584,0.023830314224799098,0.11638597099826667,3605.5519177913666
"[1.589732458167565, 22.760449612711493, 0.7413380242473417, 2.0712568617918654, 27.02998077823066, 0.5561597901283876, 1.2845613313295743, 16.650781806139094, 0.4619342837761342, 3.3486101195684483, 10.91394474146891, 0.2785933967506464, 3.9334537659374065, 26.02738299597837, 0.42452343111308954, 11.67788212015408, 0.25049737086568147, 11.648405158924366, 1.8592942164821984]",SQUARED,RK45,9,33.47050485249866,2.6091152189806284,0.027229928903665327,0.13388201940999458,3620.239417552948
"[1.589732458167565, 22.760449612711493, 0.7413380242473417, 2.0712568617918654, 27.02998077823066, 0.5561597901283876, 1.2845613313295743, 16.650781806139094, 0.4619342837761342, 3.3486101195684483, 10.91394474146891, 0.2785933967506464, 3.9334537659374065, 26.02738299597837, 0.42452343111308954, 11.67788212015408, 0.25049737086568147, 11.648405158924366, 1.8592942164821984]",MSE,RK45,9,33.47050485249866,2.6091152189806284,0.027229928903665327,0.13388201940999458,3611.9304678440094
"[1.7575004382344535, 14.01673016638598, 0.6757227537122235, 2.1224094044302246, 29.558177566992065, 0.4435944476486917, 2.0378319543552927, 14.80487603162495, 0.6081666833322606, 3.8372989484385123, 12.125470783549941, 0.5265677473618552, 4.279782844206387, 13.585670721097097, 0.15807693171092208, 27.027214692716125, 0.4416521848198991, 7.52246852910335, 1.2096120153843122]",MABS,RK45,9,34.37411456686723,2.7778159749889784,0.030865046363615874,0.13749645826746884,3601.404219388962
