2025-03-19 18:14:59,899 - INFO - Skipping: seed=5, error=MABS, method=RK45
2025-03-19 18:14:59,900 - INFO - Skipping: seed=6, error=ABS, method=RK45
2025-03-19 18:14:59,902 - INFO - Skipping: seed=6, error=MSE, method=RK45
2025-03-19 18:14:59,903 - INFO - Skipping: seed=6, error=MABS, method=RK45
2025-03-19 18:14:59,904 - INFO - Skipping: seed=6, error=SQUARED, method=RK45
2025-03-19 18:14:59,905 - INFO - Skipping: seed=7, error=ABS, method=RK45
2025-03-19 18:14:59,905 - INFO - Skipping: seed=7, error=SQUARED, method=RK45
2025-03-19 18:14:59,906 - INFO - Skipping: seed=7, error=MSE, method=RK45
2025-03-19 18:14:59,907 - INFO - Skipping: seed=7, error=MABS, method=RK45
2025-03-19 18:14:59,908 - INFO - Skipping: seed=8, error=SQUARED, method=RK45
2025-03-19 18:14:59,908 - INFO - Skipping: seed=8, error=ABS, method=RK45
2025-03-19 18:14:59,909 - INFO - Skipping: seed=8, error=MSE, method=RK45
2025-03-19 18:14:59,910 - INFO - Skipping: seed=8, error=MABS, method=RK45
2025-03-19 18:14:59,911 - INFO - Skipping: seed=9, error=SQUARED, method=RK45
2025-03-19 18:14:59,911 - INFO - Skipping: seed=9, error=ABS, method=RK45
2025-03-19 18:14:59,912 - INFO - Skipping: seed=9, error=MSE, method=RK45
2025-03-19 18:14:59,913 - INFO - Skipping: seed=9, error=MABS, method=RK45
2025-03-19 18:16:25,226 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=0
2025-03-19 18:16:25,226 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=0
2025-03-19 18:16:25,226 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=0
2025-03-19 18:16:25,234 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=0
2025-03-19 18:16:25,235 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=1
2025-03-19 18:16:25,235 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=1
2025-03-19 18:16:25,239 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=1
2025-03-19 18:16:25,239 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=1
2025-03-19 18:16:25,244 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=2
2025-03-19 18:16:25,244 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=2
2025-03-19 18:16:25,244 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=2
2025-03-19 18:16:25,244 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=2
2025-03-19 18:18:51,812 - INFO - Execution finished for RK45, seed 0, error ABS in 144.69 seconds.
2025-03-19 18:18:51,830 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=3
2025-03-19 18:18:52,943 - INFO - Execution finished for RK45, seed 1, error ABS in 145.71 seconds.
2025-03-19 18:18:52,954 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=3
2025-03-19 18:18:53,431 - INFO - Execution finished for RK45, seed 2, error ABS in 146.16 seconds.
2025-03-19 18:18:53,440 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=3
2025-03-19 18:18:55,899 - INFO - Execution finished for RK45, seed 2, error MSE in 149.09 seconds.
2025-03-19 18:18:55,910 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=3
2025-03-19 18:18:58,496 - INFO - Execution finished for RK45, seed 0, error MSE in 151.28 seconds.
2025-03-19 18:18:58,500 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=4
2025-03-19 18:18:59,462 - INFO - Execution finished for RK45, seed 1, error MABS in 152.04 seconds.
2025-03-19 18:18:59,470 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=4
2025-03-19 18:19:00,241 - INFO - Execution finished for RK45, seed 0, error SQUARED in 152.91 seconds.
2025-03-19 18:19:00,244 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=4
2025-03-19 18:19:01,263 - INFO - Execution finished for RK45, seed 2, error MABS in 153.70 seconds.
2025-03-19 18:19:01,277 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=4
2025-03-19 18:19:02,766 - INFO - Execution finished for RK45, seed 0, error MABS in 154.70 seconds.
2025-03-19 18:19:02,779 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=5
2025-03-19 18:19:03,488 - INFO - Execution finished for RK45, seed 1, error MSE in 155.58 seconds.
2025-03-19 18:19:03,501 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=5
2025-03-19 18:19:04,381 - INFO - Execution finished for RK45, seed 1, error SQUARED in 156.29 seconds.
2025-03-19 18:19:04,395 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=5
2025-03-19 18:19:10,082 - INFO - Execution finished for RK45, seed 2, error SQUARED in 162.57 seconds.
2025-03-19 18:19:10,098 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=5
2025-03-19 18:21:12,805 - INFO - Execution finished for RK45, seed 3, error MSE in 138.86 seconds.
2025-03-19 18:21:12,812 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=6
2025-03-19 18:21:16,654 - INFO - Execution finished for RK45, seed 3, error SQUARED in 143.20 seconds.
2025-03-19 18:21:16,664 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=6
2025-03-19 18:21:19,632 - INFO - Execution finished for RK45, seed 3, error ABS in 147.15 seconds.
2025-03-19 18:21:19,636 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=6
2025-03-19 18:21:21,281 - INFO - Execution finished for RK45, seed 3, error MABS in 144.83 seconds.
2025-03-19 18:21:21,288 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=6
2025-03-19 18:21:25,476 - INFO - Execution finished for RK45, seed 5, error ABS in 140.94 seconds.
2025-03-19 18:21:25,479 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=7
2025-03-19 18:21:26,684 - INFO - Execution finished for RK45, seed 4, error MABS in 143.51 seconds.
2025-03-19 18:21:26,697 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=7
2025-03-19 18:21:31,282 - INFO - Execution finished for RK45, seed 4, error SQUARED in 149.78 seconds.
2025-03-19 18:21:31,291 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=7
2025-03-19 18:21:31,448 - INFO - Execution finished for RK45, seed 5, error SQUARED in 146.00 seconds.
2025-03-19 18:21:31,452 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=7
2025-03-19 18:21:32,118 - INFO - Execution finished for RK45, seed 5, error MABS in 140.27 seconds.
2025-03-19 18:21:32,128 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=8
2025-03-19 18:21:34,381 - INFO - Execution finished for RK45, seed 5, error MSE in 148.01 seconds.
2025-03-19 18:21:34,396 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=8
2025-03-19 18:21:36,907 - INFO - Execution finished for RK45, seed 4, error ABS in 156.40 seconds.
2025-03-19 18:21:36,913 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=8
2025-03-19 18:21:37,015 - INFO - Execution finished for RK45, seed 4, error MSE in 154.72 seconds.
2025-03-19 18:21:37,020 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=8
2025-03-19 18:23:33,456 - INFO - Execution finished for RK45, seed 6, error ABS in 138.87 seconds.
2025-03-19 18:23:33,462 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=9
2025-03-19 18:23:40,336 - INFO - Execution finished for RK45, seed 6, error MSE in 138.82 seconds.
2025-03-19 18:23:40,340 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=9
2025-03-19 18:23:47,376 - INFO - Execution finished for RK45, seed 6, error MABS in 144.08 seconds.
2025-03-19 18:23:47,387 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=9
2025-03-19 18:23:51,414 - INFO - Execution finished for RK45, seed 6, error SQUARED in 152.62 seconds.
2025-03-19 18:23:51,420 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=9
2025-03-19 18:23:52,938 - INFO - Execution finished for RK45, seed 7, error SQUARED in 144.27 seconds.
2025-03-19 18:23:52,978 - INFO - Execution finished for RK45, seed 7, error ABS in 145.30 seconds.
2025-03-19 18:23:52,989 - INFO - Execution finished for RK45, seed 7, error MSE in 139.62 seconds.
2025-03-19 18:23:55,971 - INFO - Execution finished for RK45, seed 8, error MSE in 137.38 seconds.
2025-03-19 18:23:58,587 - INFO - Execution finished for RK45, seed 7, error MABS in 145.89 seconds.
2025-03-19 18:23:59,600 - INFO - Execution finished for RK45, seed 8, error ABS in 146.21 seconds.
2025-03-19 18:24:00,723 - INFO - Execution finished for RK45, seed 8, error MABS in 142.65 seconds.
2025-03-19 18:24:00,784 - INFO - Execution finished for RK45, seed 8, error SQUARED in 145.37 seconds.
2025-03-19 18:24:38,069 - INFO - Execution finished for RK45, seed 9, error SQUARED in 57.13 seconds.
2025-03-19 18:24:40,073 - INFO - Execution finished for RK45, seed 9, error MSE in 52.30 seconds.
2025-03-19 18:24:41,540 - INFO - Execution finished for RK45, seed 9, error ABS in 67.76 seconds.
2025-03-19 18:24:42,749 - INFO - Execution finished for RK45, seed 9, error MABS in 51.17 seconds.
2025-03-19 18:47:11,795 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=0
2025-03-19 18:47:11,800 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=0
2025-03-19 18:47:11,800 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=0
2025-03-19 18:47:11,806 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=0
2025-03-19 18:47:11,815 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=1
2025-03-19 18:47:11,817 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=1
2025-03-19 18:47:11,823 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=1
2025-03-19 18:47:11,833 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=2
2025-03-19 18:47:11,835 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=1
2025-03-19 18:47:11,840 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=2
2025-03-19 18:47:11,849 - INFO - Starting execution for: Solver=RK45, Error=MSE, Seed=2
2025-03-19 18:47:11,853 - INFO - Starting execution for: Solver=RK45, Error=MABS, Seed=2
2025-03-19 18:49:35,719 - INFO - Execution finished for RK45, seed 2, error MSE in 141.97 seconds.
2025-03-19 18:49:35,724 - INFO - Starting execution for: Solver=RK45, Error=ABS, Seed=3
2025-03-19 18:49:39,197 - INFO - Execution finished for RK45, seed 0, error MSE in 145.29 seconds.
2025-03-19 18:49:39,207 - INFO - Starting execution for: Solver=RK45, Error=SQUARED, Seed=3
