best_ind,error_type,method,seed,ABS_Fitness,SQUARED_Fitness,MSE_Fitness,MABS_Fitness,execution_time
"Individual (fitness=inf, coeffs={'A': {'J': {'n': val=0, 'k': val=0.8505418124267994, '-': False}, 'tau': val=5.0}, 'B': {'E': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'C': {'A': {'n': val=8.769774290023502, 'k': val=2.0}, 'B': {'n': val=0, 'k': val=2.0}, 'F': {'n': val=30.0, 'k': val=0.5147319994973136}, 'tau': val=5.0}, 'D': {'F': {'n': val=14.168876941153918, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'E': {'J': {'n': val=15.738318575749418, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'F': {'A': {'n': val=14.007907697071957, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'G': {'A': {'n': val=5.91374133526614, 'k': val=0.1}, 'B': {'n': val=7.011405532482851, 'k': val=2.0}, 'F': {'n': val=0, 'k': val=2.0}, 'tau': val=3.266818385744723}, 'H': {'F': {'n': val=0, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'I': {'G': {'n': val=0, 'k': val=0.1, '-': False}, 'H': {'n': val=18.225177566587924, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'J': {'I': {'n': val=12.99845737173284, 'k': val=0.1, '-': False}, 'tau': val=4.957268032890621}}, ind_size=40)",MABS,RK45,7,252.16842484142364,15.486949072314678,0.4796911831369368,0.5043368496828473,141.77191758155823
"Individual (fitness=inf, coeffs={'A': {'J': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'B': {'E': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'C': {'A': {'n': val=4.019447093735229, 'k': val=2.0}, 'B': {'n': val=4.316893485364619, 'k': val=0.1}, 'F': {'n': val=0, 'k': val=0.1}, 'tau': val=0.1}, 'D': {'F': {'n': val=30.0, 'k': val=0.1, '-': False}, 'tau': val=0.1}, 'E': {'J': {'n': val=2.0179128932155965, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'F': {'A': {'n': val=2.134829425578344, 'k': val=0.1, '-': False}, 'tau': val=3.717609177130977}, 'G': {'A': {'n': val=12.698218550553868, 'k': val=2.0}, 'B': {'n': val=0, 'k': val=2.0}, 'F': {'n': val=0, 'k': val=0.1}, 'tau': val=5.0}, 'H': {'F': {'n': val=0.917516058151765, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'I': {'G': {'n': val=12.759692508034728, 'k': val=0.1, '-': False}, 'H': {'n': val=0.7282523970283954, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'J': {'I': {'n': val=4.327546854376072, 'k': val=0.1, '-': False}, 'tau': val=5.0}}, ind_size=40)",SQUARED,RK45,7,254.44613698071606,14.632729981633624,0.4282335734307991,0.5088922739614321,151.18275141716003
"Individual (fitness=inf, coeffs={'A': {'J': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'B': {'E': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'C': {'A': {'n': val=0, 'k': val=2.0}, 'B': {'n': val=11.676318345274193, 'k': val=0.1}, 'F': {'n': val=0, 'k': val=0.1}, 'tau': val=5.0}, 'D': {'F': {'n': val=18.80397932993932, 'k': val=0.3014353833573824, '-': False}, 'tau': val=5.0}, 'E': {'J': {'n': val=15.315833230461484, 'k': val=1.5920078030473246, '-': False}, 'tau': val=0.1}, 'F': {'A': {'n': val=6.531991518204359, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'G': {'A': {'n': val=30.0, 'k': val=2.0}, 'B': {'n': val=0, 'k': val=2.0}, 'F': {'n': val=5.0211404826429185, 'k': val=2.0}, 'tau': val=4.329525504999464}, 'H': {'F': {'n': val=4.412480849340888, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'I': {'G': {'n': val=0, 'k': val=2.0, '-': False}, 'H': {'n': val=5.87695362600866, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'J': {'I': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=5.0}}, ind_size=40)",MSE,RK45,6,231.72577668871784,14.642389851546465,0.42879916112934174,0.4634515533774357,164.2865695953369
"Individual (fitness=inf, coeffs={'A': {'J': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=3.4620471661981975}, 'B': {'E': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'C': {'A': {'n': val=12.711404863737169, 'k': val=2.0}, 'B': {'n': val=0, 'k': val=2.0}, 'F': {'n': val=12.785193890681757, 'k': val=2.0}, 'tau': val=5.0}, 'D': {'F': {'n': val=14.370712701342045, 'k': val=0.1, '-': False}, 'tau': val=2.8692958803010384}, 'E': {'J': {'n': val=3.3540882787652286, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'F': {'A': {'n': val=14.343389718952078, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'G': {'A': {'n': val=0, 'k': val=0.1}, 'B': {'n': val=0, 'k': val=2.0}, 'F': {'n': val=19.828361685799194, 'k': val=2.0}, 'tau': val=5.0}, 'H': {'F': {'n': val=0.24211004514415002, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'I': {'G': {'n': val=0, 'k': val=0.1, '-': False}, 'H': {'n': val=11.216414296314412, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'J': {'I': {'n': val=9.99090609428573, 'k': val=0.1, '-': False}, 'tau': val=5.0}}, ind_size=40)",MABS,RK45,8,234.67357122962906,14.207608091576004,0.4037122553676318,0.4693471424592582,140.64278268814087
"Individual (fitness=inf, coeffs={'A': {'J': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=3.4620471661981975}, 'B': {'E': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'C': {'A': {'n': val=12.711404863737169, 'k': val=2.0}, 'B': {'n': val=0, 'k': val=2.0}, 'F': {'n': val=12.785193890681757, 'k': val=2.0}, 'tau': val=5.0}, 'D': {'F': {'n': val=14.370712701342045, 'k': val=0.1, '-': False}, 'tau': val=2.8692958803010384}, 'E': {'J': {'n': val=3.3540882787652286, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'F': {'A': {'n': val=14.343389718952078, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'G': {'A': {'n': val=0, 'k': val=0.1}, 'B': {'n': val=0, 'k': val=2.0}, 'F': {'n': val=19.828361685799194, 'k': val=2.0}, 'tau': val=5.0}, 'H': {'F': {'n': val=0.24211004514415002, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'I': {'G': {'n': val=0, 'k': val=0.1, '-': False}, 'H': {'n': val=11.216414296314412, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'J': {'I': {'n': val=9.99090609428573, 'k': val=0.1, '-': False}, 'tau': val=5.0}}, ind_size=40)",SQUARED,RK45,8,234.67357122962906,14.207608091576004,0.4037122553676318,0.4693471424592582,147.06212854385376
"Individual (fitness=inf, coeffs={'A': {'J': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'B': {'E': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'C': {'A': {'n': val=4.019447093735229, 'k': val=2.0}, 'B': {'n': val=4.316893485364619, 'k': val=0.1}, 'F': {'n': val=0, 'k': val=0.1}, 'tau': val=0.1}, 'D': {'F': {'n': val=30.0, 'k': val=0.1, '-': False}, 'tau': val=0.1}, 'E': {'J': {'n': val=2.0179128932155965, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'F': {'A': {'n': val=2.134829425578344, 'k': val=0.1, '-': False}, 'tau': val=3.717609177130977}, 'G': {'A': {'n': val=12.698218550553868, 'k': val=2.0}, 'B': {'n': val=0, 'k': val=2.0}, 'F': {'n': val=0, 'k': val=0.1}, 'tau': val=5.0}, 'H': {'F': {'n': val=0.917516058151765, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'I': {'G': {'n': val=12.759692508034728, 'k': val=0.1, '-': False}, 'H': {'n': val=0.7282523970283954, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'J': {'I': {'n': val=4.327546854376072, 'k': val=0.1, '-': False}, 'tau': val=5.0}}, ind_size=40)",MSE,RK45,7,254.44613698071606,14.632729981633624,0.4282335734307991,0.5088922739614321,157.86890292167664
"Individual (fitness=inf, coeffs={'A': {'J': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=3.4620471661981975}, 'B': {'E': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'C': {'A': {'n': val=12.711404863737169, 'k': val=2.0}, 'B': {'n': val=0, 'k': val=2.0}, 'F': {'n': val=12.785193890681757, 'k': val=2.0}, 'tau': val=5.0}, 'D': {'F': {'n': val=14.370712701342045, 'k': val=0.1, '-': False}, 'tau': val=2.8692958803010384}, 'E': {'J': {'n': val=3.3540882787652286, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'F': {'A': {'n': val=14.343389718952078, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'G': {'A': {'n': val=0, 'k': val=0.1}, 'B': {'n': val=0, 'k': val=2.0}, 'F': {'n': val=19.828361685799194, 'k': val=2.0}, 'tau': val=5.0}, 'H': {'F': {'n': val=0.24211004514415002, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'I': {'G': {'n': val=0, 'k': val=0.1, '-': False}, 'H': {'n': val=11.216414296314412, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'J': {'I': {'n': val=9.99090609428573, 'k': val=0.1, '-': False}, 'tau': val=5.0}}, ind_size=40)",MSE,RK45,8,234.67357122962906,14.207608091576004,0.4037122553676318,0.4693471424592582,151.89469075202942
"Individual (fitness=inf, coeffs={'A': {'J': {'n': val=3.4472550066850367, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'B': {'E': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=3.1675295276312943}, 'C': {'A': {'n': val=11.599185092515457, 'k': val=2.0}, 'B': {'n': val=5.640635167190657, 'k': val=2.0}, 'F': {'n': val=26.5472409804346, 'k': val=2.0}, 'tau': val=5.0}, 'D': {'F': {'n': val=23.835202316414318, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'E': {'J': {'n': val=4.801158223275209, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'F': {'A': {'n': val=11.045177493302273, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'G': {'A': {'n': val=15.354995338775689, 'k': val=2.0}, 'B': {'n': val=2.6799855722993526, 'k': val=2.0}, 'F': {'n': val=7.575207738494366, 'k': val=0.1}, 'tau': val=0.1}, 'H': {'F': {'n': val=2.8010624567468208, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'I': {'G': {'n': val=11.7978416978027, 'k': val=1.5160833299825034, '-': False}, 'H': {'n': val=16.420198682435306, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'J': {'I': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=5.0}}, ind_size=40)",MSE,RK45,9,228.31445897823514,15.689797974747327,0.4923395209767707,0.4566289179564702,57.898463010787964
"Individual (fitness=inf, coeffs={'A': {'J': {'n': val=3.4472550066850367, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'B': {'E': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=3.1675295276312943}, 'C': {'A': {'n': val=11.599185092515457, 'k': val=2.0}, 'B': {'n': val=5.640635167190657, 'k': val=2.0}, 'F': {'n': val=26.5472409804346, 'k': val=2.0}, 'tau': val=5.0}, 'D': {'F': {'n': val=23.835202316414318, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'E': {'J': {'n': val=4.801158223275209, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'F': {'A': {'n': val=11.045177493302273, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'G': {'A': {'n': val=15.354995338775689, 'k': val=2.0}, 'B': {'n': val=2.6799855722993526, 'k': val=2.0}, 'F': {'n': val=7.575207738494366, 'k': val=0.1}, 'tau': val=0.1}, 'H': {'F': {'n': val=2.8010624567468208, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'I': {'G': {'n': val=11.7978416978027, 'k': val=1.5160833299825034, '-': False}, 'H': {'n': val=16.420198682435306, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'J': {'I': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=5.0}}, ind_size=40)",SQUARED,RK45,9,228.31445897823514,15.689797974747327,0.4923395209767707,0.4566289179564702,60.50775766372681
"Individual (fitness=inf, coeffs={'A': {'J': {'n': val=3.4472550066850367, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'B': {'E': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=3.1675295276312943}, 'C': {'A': {'n': val=11.599185092515457, 'k': val=2.0}, 'B': {'n': val=5.640635167190657, 'k': val=2.0}, 'F': {'n': val=26.5472409804346, 'k': val=2.0}, 'tau': val=5.0}, 'D': {'F': {'n': val=23.835202316414318, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'E': {'J': {'n': val=4.801158223275209, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'F': {'A': {'n': val=11.045177493302273, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'G': {'A': {'n': val=15.354995338775689, 'k': val=2.0}, 'B': {'n': val=2.6799855722993526, 'k': val=2.0}, 'F': {'n': val=7.575207738494366, 'k': val=0.1}, 'tau': val=0.1}, 'H': {'F': {'n': val=2.8010624567468208, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'I': {'G': {'n': val=11.7978416978027, 'k': val=1.5160833299825034, '-': False}, 'H': {'n': val=16.420198682435306, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'J': {'I': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=5.0}}, ind_size=40)",ABS,RK45,9,228.31445897823514,15.689797974747327,0.4923395209767707,0.4566289179564702,63.98878192901611
"Individual (fitness=inf, coeffs={'A': {'J': {'n': val=3.4472550066850367, 'k': val=2.0, '-': False}, 'tau': val=0.1}, 'B': {'E': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=3.1675295276312943}, 'C': {'A': {'n': val=11.599185092515457, 'k': val=2.0}, 'B': {'n': val=5.640635167190657, 'k': val=2.0}, 'F': {'n': val=26.5472409804346, 'k': val=2.0}, 'tau': val=5.0}, 'D': {'F': {'n': val=23.835202316414318, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'E': {'J': {'n': val=4.801158223275209, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'F': {'A': {'n': val=11.045177493302273, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'G': {'A': {'n': val=15.354995338775689, 'k': val=2.0}, 'B': {'n': val=2.6799855722993526, 'k': val=2.0}, 'F': {'n': val=7.575207738494366, 'k': val=0.1}, 'tau': val=0.1}, 'H': {'F': {'n': val=2.8010624567468208, 'k': val=2.0, '-': False}, 'tau': val=5.0}, 'I': {'G': {'n': val=11.7978416978027, 'k': val=1.5160833299825034, '-': False}, 'H': {'n': val=16.420198682435306, 'k': val=0.1, '-': False}, 'tau': val=5.0}, 'J': {'I': {'n': val=0, 'k': val=2.0, '-': False}, 'tau': val=5.0}}, ind_size=40)",MABS,RK45,9,228.31445897823514,15.689797974747327,0.4923395209767707,0.4566289179564702,55.75778603553772
